link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_kita/nc_79098323/,赤羽真正寺坂ハイム,2026-01-05,9280万円,東京都北区赤羽西２,ＪＲ埼京線「赤羽」徒歩9分,82.23m2（壁芯）,3LDK,13.56m2,1996年8月
/ms/chuko/tokyo/sc_kita/nc_78389134/,プラウド王子神谷,2026-01-05,9980万円,東京都北区王子４,東京メトロ南北線「王子神谷」徒歩5分,70.3m2（壁芯）,3LDK,10.61m2,2023年11月
/ms/chuko/tokyo/sc_kita/nc_79023540/,プラウド駒込トレサージュ,2026-01-05,9980万円,東京都北区中里３,ＪＲ山手線「駒込」徒歩8分,61.03m2（壁芯）,2LDK,11.47m2,2017年3月
/ms/chuko/tokyo/sc_kita/nc_79066328/,ザ・パークハウス赤羽ウエストウイング,2026-01-05,1億980万円,東京都北区赤羽南１,ＪＲ埼京線「赤羽」徒歩4分,70.74m2（21.39坪）（壁芯）,3LDK,12.07m2,2012年10月
/ms/chuko/tokyo/sc_kita/nc_79051214/,プラウド王子本町ディア―ジュ,2026-01-05,1億1750万円,東京都北区王子本町２,東京メトロ南北線「王子」徒歩6分,85.03m2（壁芯）,2LDK+S（納戸）,15.13m2,2014年5月
/ms/chuko/tokyo/sc_kita/nc_78306787/,プラウド駒込トレサージュ,2026-01-05,1億1980万円,東京都北区中里３,ＪＲ山手線「駒込」徒歩8分,68.11m2（壁芯）,3LDK,11.44m2,2017年3月
/ms/chuko/tokyo/sc_kita/nc_78494766/,プラウド駒込トレサージュ,2026-01-05,1億2480万円,東京都北区中里３,ＪＲ山手線「駒込」徒歩9分,70.93m2（壁芯）,3LDK,11.64m2,2017年3月
/ms/chuko/tokyo/sc_kita/nc_78781997/,ＡＳＵＫＡＹＡＭＡ　ＲＥＳＩＤＥＮＣＥ,2026-01-05,1億3000万円,東京都北区西ケ原２,ＪＲ京浜東北線「王子」徒歩6分,73.44m2（壁芯）,3LDK,12.39m2,2021年8月
/ms/chuko/tokyo/sc_kita/nc_78765559/,ザ・タワー十条,2026-01-05,1億3300万円,東京都北区上十条２,ＪＲ埼京線「十条」徒歩1分,76.73m2（壁芯）,3LDK,14.96m2,2024年10月
/ms/chuko/tokyo/sc_kita/nc_78680962/,シティハウス駒込ステーションコート,2026-01-05,1億3500万円,東京都北区西ケ原１,ＪＲ山手線「駒込」徒歩6分,70.38m2（21.28坪）,3LDK+S（納戸）,6.13m2,2018年3月
/ms/chuko/tokyo/sc_kita/nc_79097733/,ザ・タワー十条,2026-01-05,1億3900万円,東京都北区上十条２,ＪＲ埼京線「十条」徒歩1分,72.02m2（壁芯）,3LDK,14.01m2,2024年10月
/ms/chuko/tokyo/sc_kita/nc_78940941/,ザ・タワー十条,2026-01-05,1億4500万円,東京都北区上十条２,ＪＲ埼京線「十条」徒歩1分,77.49m2（壁芯）,3LDK,14.96m2,2024年10月
/ms/chuko/tokyo/sc_kita/nc_78509209/,ザ・タワー十条,2026-01-05,2億6000万円,東京都北区上十条２,ＪＲ埼京線「十条」徒歩1分,97.63m2（壁芯）,2LDK,20.07m2,2024年10月
/ms/chuko/tokyo/sc_kita/nc_78377246/,パレ・ドール巣鴨西,2026-01-05,2280万円,東京都北区滝野川６-11-15,都営三田線「西巣鴨」徒歩5分,39.6m2（11.97坪）（壁芯）,ワンルーム,-,1989年1月
/ms/chuko/tokyo/sc_kita/nc_79135182/,パレ・ドール巣鴨西,2026-01-05,2280万円,東京都北区滝野川６-11-15,都営三田線「西巣鴨」徒歩5分,39.6m2（壁芯）,ワンルーム,-,1989年1月
