link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_nakano/nc_78706095/,ヴィラ・フローラ,2026-01-05,2380万円,東京都中野区中央２-7-4,東京メトロ丸ノ内線「中野坂上」徒歩3分,34.02m2（10.29坪）（壁芯）,1LDK,-,1970年3月
/ms/chuko/tokyo/sc_nakano/nc_79051366/,カサベルド富士見,2026-01-05,2380万円,東京都中野区弥生町５,東京メトロ丸ノ内線「中野富士見町」徒歩4分,38.31m2（壁芯）,ワンルーム,5.4m2,1973年6月
/ms/chuko/tokyo/sc_nakano/nc_78317442/,中野第一コーポ,2026-01-05,2470万円,東京都中野区中野３,ＪＲ中央線「中野」徒歩6分,33.32m2（壁芯）,1DK,4.08m2,1964年12月
/ms/chuko/tokyo/sc_nakano/nc_78292336/,メインステージ中野◆新規リノベーション物件◆現地見学…,2026-01-05,2480万円,東京都中野区若宮２,西武新宿線「都立家政」徒歩10分,30.73m2（登記）,1LDK,2.43m2,1992年2月
/ms/chuko/tokyo/sc_nakano/nc_78823398/,ＧＳハイム新中野駅前,2026-01-05,2480万円,東京都中野区本町４,東京メトロ丸ノ内線「新中野」徒歩1分,26.57m2（8.03坪）（壁芯）,ワンルーム,3.74m2,1982年6月
/ms/chuko/tokyo/sc_nakano/nc_78949012/,メインステージ中野,2026-01-05,2480万円,東京都中野区若宮２-26-2,西武新宿線「都立家政」徒歩10分,30.73m2,1LDK,2.43m2,1992年2月
/ms/chuko/tokyo/sc_nakano/nc_79050778/,中野永谷マンション,2026-01-05,2480万円,東京都中野区本町３,東京メトロ丸ノ内線「中野坂上」徒歩4分,33.7m2（10.19坪）（壁芯）,1LDK,3.15m2,1973年10月
/ms/chuko/tokyo/sc_nakano/nc_79087156/,光栄ハイツ,2026-01-05,2880万円,東京都中野区本町５,東京メトロ丸ノ内線「中野富士見町」徒歩5分,44.19m2（壁芯）,2DK,1m2,1979年7月
/ms/chuko/tokyo/sc_nakano/nc_77558468/,野方サニーハイツ,2026-01-05,2890万円,東京都中野区野方４,西武新宿線「野方」徒歩3分,42.23m2（壁芯）,1LDK,3.06m2,1981年11月
/ms/chuko/tokyo/sc_nakano/nc_78386171/,中野東豊マンション,2026-01-05,2899万円,東京都中野区中央４,ＪＲ中央線「中野」徒歩7分,33.53m2（壁芯）,1DK,-,1969年1月
