link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_taito/nc_78150007/,鶯谷日伸ハイツ,2026-01-05,2480万円,東京都台東区根岸１-1-24,ＪＲ山手線「鶯谷」徒歩3分,37.54m2（11.35坪）（壁芯）,2DK,1m2,1976年12月
/ms/chuko/tokyo/sc_taito/nc_78733548/,浅草スカイレジテル,2026-01-05,3498万円,東京都台東区西浅草２,東京メトロ銀座線「田原町」徒歩5分,26.89m2（壁芯）,1LDK,7.17m2,1991年12月
/ms/chuko/tokyo/sc_taito/nc_77936563/,デューク浅草,2026-01-05,4480万円,東京都台東区浅草２,東京メトロ銀座線「浅草」徒歩6分,41.97m2（12.69坪）（壁芯）,1LDK,4.84m2,1981年3月
/ms/chuko/tokyo/sc_taito/nc_79072021/,シャトレー上野,2026-01-05,4690万円,東京都台東区東上野４-17-11,東京メトロ銀座線「稲荷町」徒歩5分,40.17m2（12.15坪）（壁芯）,1LDK,2.52m2,1981年12月
/ms/chuko/tokyo/sc_taito/nc_79024132/,シャトレ―上野,2026-01-05,4690万円,東京都台東区東上野４,ＪＲ山手線「上野」徒歩5分,41.7m2,1LDK,2.25m2,1981年12月
/ms/chuko/tokyo/sc_taito/nc_79060158/,シャトレー上野,2026-01-05,4690万円,東京都台東区東上野４-17-11,ＪＲ山手線「上野」徒歩5分,40.17m2（12.15坪）（壁芯）,1LDK,2.52m2,1981年12月
/ms/chuko/tokyo/sc_taito/nc_78260740/,アリュージュ南千住,2026-01-05,4780万円,東京都台東区清川２,東京メトロ日比谷線「南千住」徒歩8分,53.8m2（壁芯）,2LDK,8.29m2,2005年11月
/ms/chuko/tokyo/sc_taito/nc_79065358/,鶯谷永谷マンション,2026-01-05,4780万円,東京都台東区根岸２,ＪＲ山手線「鶯谷」徒歩3分,53.28m2（壁芯）,2LDK,3.42m2,1972年3月
/ms/chuko/tokyo/sc_taito/nc_79052348/,鶯谷永谷マンション,2026-01-05,4780万円,東京都台東区根岸２-18-2,ＪＲ山手線「鶯谷」徒歩3分,53.28m2（16.11坪）（壁芯）,2LDK,3.42m2,1972年3月
/ms/chuko/tokyo/sc_taito/nc_79092152/,マンション西浅草,2026-01-05,4999万円,東京都台東区西浅草２-14-13,つくばエクスプレス「浅草」徒歩1分,44.4m2（壁芯）,2LDK,4.61m2,1978年9月
/ms/chuko/tokyo/sc_taito/nc_79038151/,マンション西浅草,2026-01-05,4999万円,東京都台東区西浅草２,つくばエクスプレス「浅草」徒歩1分,44.4m2（壁芯）,2DK,4.61m2,1978年9月
/ms/chuko/tokyo/sc_taito/nc_78714762/,ルジェンテ・リベル上野稲荷町,2026-01-05,5280万円,東京都台東区東上野６,東京メトロ銀座線「稲荷町」徒歩7分,44.63m2（13.50坪）（壁芯）,1LDK,1m2,1989年10月
